::ffff:169.53.184.5 - - [10/Oct/2017:08:04:28 +0000] "GET / HTTP/1.1" 200 13088 "-" "-"
::1 - - [10/Oct/2017:17:35:59 +0000] "POST /coopevents HTTP/1.0" 200 - "-" "Python-urllib/1.17"
::ffff:65.160.54.5 - - [10/Oct/2017:17:36:03 +0000] "GET /open HTTP/1.1" 200 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::1 - - [10/Oct/2017:17:36:03 +0000] "POST /coopevents HTTP/1.0" 200 - "-" "Python-urllib/1.17"
::1 - - [10/Oct/2017:17:36:05 +0000] "POST /coopevents HTTP/1.0" 200 - "-" "Python-urllib/1.17"
::ffff:65.160.54.5 - - [10/Oct/2017:17:38:07 +0000] "GET /close HTTP/1.1" 200 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::1 - - [10/Oct/2017:17:38:07 +0000] "POST /coopevents HTTP/1.0" 200 - "-" "Python-urllib/1.17"
::1 - - [10/Oct/2017:17:38:09 +0000] "POST /coopevents HTTP/1.0" 200 - "-" "Python-urllib/1.17"
::ffff:65.160.54.5 - - [10/Oct/2017:17:38:27 +0000] "GET /close HTTP/1.1" 200 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::1 - - [10/Oct/2017:17:38:27 +0000] "POST /coopevents HTTP/1.0" 200 - "-" "Python-urllib/1.17"
::ffff:65.160.54.5 - - [10/Oct/2017:17:38:35 +0000] "GET /open HTTP/1.1" 200 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:38:56 +0000] "GET /open HTTP/1.1" 200 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:38:57 +0000] "GET /open HTTP/1.1" 200 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:39:33 +0000] "GET /open HTTP/1.1" 200 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::1 - - [10/Oct/2017:17:39:35 +0000] "POST /coopevents HTTP/1.0" 200 - "-" "Python-urllib/1.17"
::1 - - [10/Oct/2017:17:39:35 +0000] "POST /coopevents HTTP/1.0" 200 - "-" "Python-urllib/1.17"
::ffff:65.160.54.5 - - [10/Oct/2017:17:39:57 +0000] "GET /open HTTP/1.1" 200 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:40:01 +0000] "GET /open HTTP/1.1" 200 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:40:06 +0000] "GET /open HTTP/1.1" 200 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::1 - - [10/Oct/2017:17:40:07 +0000] "POST /coopevents HTTP/1.0" 200 - "-" "Python-urllib/1.17"
::1 - - [10/Oct/2017:17:40:07 +0000] "POST /coopevents HTTP/1.0" 200 - "-" "Python-urllib/1.17"
::ffff:65.160.54.5 - - [10/Oct/2017:17:40:39 +0000] "GET / HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:40:39 +0000] "GET /dist/css/bootstrap.min.css HTTP/1.1" 304 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:40:39 +0000] "GET /css/ie10-viewport-bug-workaround.css HTTP/1.1" 304 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:40:39 +0000] "GET /css/custom.css HTTP/1.1" 304 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:40:39 +0000] "GET /css/round-indicator.css HTTP/1.1" 304 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:40:39 +0000] "GET /dist/js/bootstrap.min.js HTTP/1.1" 304 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:40:39 +0000] "GET /js/ie10-viewport-bug-workaround.js HTTP/1.1" 304 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:40:39 +0000] "GET /js/indicators.js HTTP/1.1" 304 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:40:39 +0000] "GET /js/pagecontroller.js HTTP/1.1" 304 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:40:39 +0000] "GET /js/clock.js HTTP/1.1" 304 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:40:39 +0000] "GET /js/cameracontrols.js HTTP/1.1" 304 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:40:39 +0000] "GET /js/timesChanged.js HTTP/1.1" 304 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:40:40 +0000] "GET /dist/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 304 - "http://atango.dyndns-server.com:3000/dist/css/bootstrap.min.css" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:40:40 +0000] "GET /lasttime HTTP/1.1" 304 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:40:40 +0000] "GET /startdoorcontrol HTTP/1.1" 200 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:40:47 +0000] "GET /open HTTP/1.1" 200 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:40:55 +0000] "GET /css/ie10-viewport-bug-workaround.css HTTP/1.1" 304 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:40:55 +0000] "GET /css/custom.css HTTP/1.1" 304 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:40:55 +0000] "GET /css/round-indicator.css HTTP/1.1" 304 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:40:55 +0000] "GET /dist/css/bootstrap.min.css HTTP/1.1" 304 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:40:55 +0000] "GET /dist/css/bootstrap.min.css.map HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:41:00 +0000] "GET /favicons/favicon-32.png HTTP/1.1" 200 1865 "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:41:01 +0000] "GET /favicons/favicon-16.png HTTP/1.1" 304 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:41:01 +0000] "GET /favicons/favicon-64.png HTTP/1.1" 304 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:41:01 +0000] "GET /favicons/favicon-96.png HTTP/1.1" 304 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:41:01 +0000] "GET /favicons/favicon-160.png HTTP/1.1" 304 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:41:01 +0000] "GET /open HTTP/1.1" 200 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:41:01 +0000] "GET /favicons/favicon-192.png HTTP/1.1" 304 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:41:15 +0000] "GET /open HTTP/1.1" 200 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:42:06 +0000] "GET /open HTTP/1.1" 200 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:42:15 +0000] "GET /open HTTP/1.1" 200 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:42:27 +0000] "GET / HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:42:27 +0000] "GET /css/ie10-viewport-bug-workaround.css HTTP/1.1" 304 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:42:27 +0000] "GET /css/round-indicator.css HTTP/1.1" 304 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:42:27 +0000] "GET /css/custom.css HTTP/1.1" 304 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:42:27 +0000] "GET /dist/css/bootstrap.min.css HTTP/1.1" 304 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:42:27 +0000] "GET /dist/js/bootstrap.min.js HTTP/1.1" 304 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:42:27 +0000] "GET /js/ie10-viewport-bug-workaround.js HTTP/1.1" 304 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:42:27 +0000] "GET /js/indicators.js HTTP/1.1" 304 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:42:27 +0000] "GET /js/pagecontroller.js HTTP/1.1" 304 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:42:27 +0000] "GET /js/clock.js HTTP/1.1" 304 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:42:27 +0000] "GET /js/cameracontrols.js HTTP/1.1" 304 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:42:27 +0000] "GET /js/timesChanged.js HTTP/1.1" 304 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:42:27 +0000] "GET /dist/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 304 - "http://atango.dyndns-server.com:3000/dist/css/bootstrap.min.css" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:42:27 +0000] "GET /dist/css/bootstrap.min.css.map HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:42:28 +0000] "GET /lasttime HTTP/1.1" 304 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:42:28 +0000] "GET /startdoorcontrol HTTP/1.1" 200 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:42:38 +0000] "GET /open HTTP/1.1" 200 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:42:42 +0000] "GET /close HTTP/1.1" 200 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:42:51 +0000] "GET /open HTTP/1.1" 200 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:43:15 +0000] "GET /close HTTP/1.1" 200 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:43:27 +0000] "GET /open HTTP/1.1" 200 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:43:45 +0000] "GET /open HTTP/1.1" 200 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:44:03 +0000] "GET /close HTTP/1.1" 200 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:54:37 +0000] "GET / HTTP/1.1" 200 12640 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:54:37 +0000] "GET /dist/css/bootstrap.min.css HTTP/1.1" 304 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:54:37 +0000] "GET /css/ie10-viewport-bug-workaround.css HTTP/1.1" 304 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:54:37 +0000] "GET /css/custom.css HTTP/1.1" 304 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:54:37 +0000] "GET /css/round-indicator.css HTTP/1.1" 304 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:54:37 +0000] "GET /dist/js/bootstrap.min.js HTTP/1.1" 304 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:54:37 +0000] "GET /js/ie10-viewport-bug-workaround.js HTTP/1.1" 304 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:54:37 +0000] "GET /js/indicators.js HTTP/1.1" 304 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:54:37 +0000] "GET /js/pagecontroller.js HTTP/1.1" 304 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:54:37 +0000] "GET /js/clock.js HTTP/1.1" 304 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:54:37 +0000] "GET /js/cameracontrols.js HTTP/1.1" 304 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:54:37 +0000] "GET /js/timesChanged.js HTTP/1.1" 304 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:54:37 +0000] "GET /dist/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 304 - "http://atango.dyndns-server.com:3000/dist/css/bootstrap.min.css" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:54:37 +0000] "GET /dist/css/bootstrap.min.css.map HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:54:37 +0000] "GET /lasttime HTTP/1.1" 304 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:17:54:38 +0000] "GET /startdoorcontrol HTTP/1.1" 200 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:18:13:17 +0000] "GET / HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:18:13:18 +0000] "GET /dist/css/bootstrap.min.css HTTP/1.1" 304 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:18:13:18 +0000] "GET /css/ie10-viewport-bug-workaround.css HTTP/1.1" 304 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:18:13:18 +0000] "GET /css/round-indicator.css HTTP/1.1" 304 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:18:13:18 +0000] "GET /css/custom.css HTTP/1.1" 304 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
::ffff:65.160.54.5 - - [10/Oct/2017:18:13:18 +0000] "GET /dist/js/bootstrap.min.js HTTP/1.1" 304 - "http://atango.dyndns-server.com:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
